subject,session,date,CQtrials,screen,order,time,chosen,nchoices,choiceno,autreDiplome,CRT_ball,CRT_machines,CRT_nenuphar,csp,diplome,econ,emploi,genre,naissance,revenu,soep,name,ID,type,p1,q1,p2,q2,p3,q3,order1,order2,order3,up1,up2,up3,indiff,decoy_penalty,comp_penalty,targ_adv
807014,807,21/09/2021,2,25,20,3577,competitor,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,26,7,2715,target,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,EFH,8,similarity,222.28446425829887,256.73855621833593,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,27,27,997,target,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,AJL,9,similarity,230.00000000000009,241.5000000000007,132.0620635615056,126.05924249052865,119.94833210776936,114.49613519377988,target,decoy,competitor,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
807014,807,21/09/2021,2,28,19,9135,competitor,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,JAC,10,similarity,132.0620635615056,126.05924249052865,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
807014,807,21/09/2021,2,29,36,6593,competitor,2,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BIK,11,similarity,124.2236024844716,130.43478260869554,237.98334344468265,227.16591874265225,262.0175777044897,250.10768780883117,competitor,decoy,target,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
807014,807,21/09/2021,2,29,36,19856,competitor,2,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BIK,11,similarity,124.2236024844716,130.43478260869554,237.98334344468265,227.16591874265225,262.0175777044897,250.10768780883117,competitor,decoy,target,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
807014,807,21/09/2021,2,30,11,2218,target,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,IBD,12,similarity,237.98334344468265,227.16591874265225,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
807014,807,21/09/2021,2,31,21,7387,decoy,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,ABC,1,compromise,209.99999999999991,220.5,136.0544217687074,142.8571428571428,324.13500000000005,340.341750000001,decoy,target,competitor,0.9524,0.9524,0.9524,0,1,1,1
807014,807,21/09/2021,2,32,1,2622,competitor,3,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
807014,807,21/09/2021,2,32,1,6397,competitor,3,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
807014,807,21/09/2021,2,32,1,7541,competitor,3,3,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
807014,807,21/09/2021,2,33,32,3351,target,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,AFC,3,compromise,209.99999999999991,220.5,128.49160158353055,148.40779982897715,324.13500000000005,340.341750000001,target,decoy,competitor,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
807014,807,21/09/2021,2,34,9,1853,competitor,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,FAH,4,compromise,128.49160158353055,148.40779982897715,209.99999999999991,220.5,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.9524,0.8658,-0.09,1,1.1000231000231,0.9090718185636288
807014,807,21/09/2021,2,35,40,1223,competitor,2,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BED,5,compromise,136.0544217687074,142.8571428571428,202.14570955550528,233.4782945366074,88.14669372770133,92.55402841408666,competitor,target,decoy,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
807014,807,21/09/2021,2,35,40,18535,target,2,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BED,5,compromise,136.0544217687074,142.8571428571428,202.14570955550528,233.4782945366074,88.14669372770133,92.55402841408666,competitor,target,decoy,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
807014,807,21/09/2021,2,36,35,5521,decoy,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,EBG,6,compromise,202.14570955550528,233.4782945366074,136.0544217687074,142.8571428571428,318.01991249314847,367.31299892958776,competitor,decoy,target,0.8658,0.9524,0.8658,-0.09,1,1.1000231000231,0.9090718185636288
807014,807,21/09/2021,2,37,22,3299,decoy,2,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,EFG,7,compromise,202.14570955550528,233.4782945366074,128.49160158353055,148.40779982897715,318.01991249314847,367.31299892958776,decoy,target,competitor,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,37,22,19883,decoy,2,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,EFG,7,compromise,202.14570955550528,233.4782945366074,128.49160158353055,148.40779982897715,318.01991249314847,367.31299892958776,decoy,target,competitor,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,38,41,1856,decoy,3,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,FEH,8,compromise,128.49160158353055,148.40779982897715,202.14570955550528,233.4782945366074,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,38,41,3192,target,3,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,FEH,8,compromise,128.49160158353055,148.40779982897715,202.14570955550528,233.4782945366074,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,38,41,7575,competitor,3,3,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,FEH,8,compromise,128.49160158353055,148.40779982897715,202.14570955550528,233.4782945366074,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.8658,0.8658,0,1,1,1
807014,807,21/09/2021,2,39,16,1238,competitor,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,JAL,9,compromise,144.0623780440912,137.51408813299676,209.99999999999991,220.5,95.13210300778486,90.8079165074312,target,decoy,competitor,1.0476,0.9524,1.0476,0.1,1,0.9091256204658266,1.0999580008399832
807014,807,21/09/2021,2,40,33,6413,target,2,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,AJC,10,compromise,209.99999999999991,220.5,144.0623780440912,137.51408813299676,324.13500000000005,340.341750000001,competitor,target,decoy,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
807014,807,21/09/2021,2,40,33,13395,decoy,2,2,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,AJC,10,compromise,209.99999999999991,220.5,144.0623780440912,137.51408813299676,324.13500000000005,340.341750000001,competitor,target,decoy,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
807014,807,21/09/2021,2,41,37,6788,target,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,IBK,11,compromise,218.1594657485965,208.2431263963885,136.0544217687074,142.8571428571428,330.36767226726266,315.3509598914787,competitor,target,decoy,1.0476,0.9524,1.0476,0.1,1,0.9091256204658266,1.0999580008399832
807014,807,21/09/2021,2,42,24,1756,competitor,1,1,NA,5,20,48,Sans Act,sup4,Non,foyer,h,39,1000_2000,4,BID,12,compromise,136.0544217687074,142.8571428571428,218.1594657485965,208.2431263963885,88.14669372770133,92.55402841408666,competitor,decoy,target,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,1,11,2652,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,ABC,1,decoy,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,253.00000000000003,230.99999999999932,target,decoy,competitor,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
807015,807,21/09/2021,1,2,7,3930,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BAD,2,decoy,129.87012987013017,136.36363636363623,220.00000000000028,230.99999999999932,129.87012987013017,118.57707509881416,competitor,decoy,target,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
807015,807,21/09/2021,1,3,4,2952,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AFC,3,decoy,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,253.00000000000003,230.99999999999932,decoy,target,competitor,0.9524,0.8658,1.0952,0.09,1.1499370012599748,0.9090718185636288,1.1000231000231
807015,807,21/09/2021,1,4,9,3861,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FAH,4,decoy,122.4006153836726,141.37271076814173,220.00000000000028,230.99999999999932,122.4006153836726,122.9327919722972,competitor,decoy,target,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,5,22,3224,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BED,5,decoy,129.87012987013017,136.36363636363623,212.20502766762016,245.0968069561011,129.87012987013017,118.57707509881416,decoy,target,competitor,0.9524,0.8658,1.0952,0.09,1.1499370012599748,0.9090718185636288,1.1000231000231
807015,807,21/09/2021,1,6,5,1660,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,7,25,6457,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EFG,7,decoy,212.20502766762016,245.0968069561011,122.4006153836726,141.37271076814173,244.03578181776336,245.0968069561011,competitor,decoy,target,0.8658,0.8658,0.9957,0,1.15003465003465,1,1
807015,807,21/09/2021,1,8,32,2964,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FEH,8,decoy,122.4006153836726,141.37271076814173,212.20502766762016,245.0968069561011,122.4006153836726,122.9327919722972,competitor,target,decoy,0.8658,0.8658,0.9957,0,1.15003465003465,1,1
807015,807,21/09/2021,1,9,28,3856,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,JAL,9,decoy,137.79547251144095,131.5320419427396,220.00000000000028,230.99999999999932,137.79547251144095,114.37568864586056,decoy,target,competitor,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,10,13,2038,target,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AJC,10,decoy,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,253.00000000000003,230.99999999999932,competitor,decoy,target,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,10,13,17029,competitor,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AJC,10,decoy,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,253.00000000000003,230.99999999999932,competitor,decoy,target,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,11,2,2656,decoy,4,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBK,11,decoy,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,262.29350271182597,217.7139745829394,competitor,decoy,target,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,11,2,13087,target,4,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBK,11,decoy,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,262.29350271182597,217.7139745829394,competitor,decoy,target,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,11,2,18127,target,4,3,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBK,11,decoy,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,262.29350271182597,217.7139745829394,competitor,decoy,target,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,11,2,18607,target,4,4,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBK,11,decoy,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,262.29350271182597,217.7139745829394,competitor,decoy,target,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,12,23,2965,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BID,12,decoy,129.87012987013017,136.36363636363623,228.08130670593567,217.7139745829394,129.87012987013017,118.57707509881416,competitor,target,decoy,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,13,15,5373,competitor,16,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,8795,target,16,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,10091,competitor,16,3,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,10923,target,16,4,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,11475,competitor,16,5,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,11987,target,16,6,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,12444,competitor,16,7,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,12931,target,16,8,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,13363,competitor,16,9,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,13851,target,16,10,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,14347,competitor,16,11,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,14867,target,16,12,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,15355,competitor,16,13,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,15819,target,16,14,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,16315,competitor,16,15,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,13,15,16835,target,16,16,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
807015,807,21/09/2021,1,14,37,3318,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EF,14,2menu,212.20502766762016,245.0968069561011,122.4006153836726,141.37271076814173,NA,NA,target,competitor,NA,0.8658,0.8658,NA,0,NA,1,1
807015,807,21/09/2021,1,15,34,2090,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AF,15,2menu,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,NA,NA,competitor,target,NA,0.9524,0.8658,NA,0.09,NA,0.9090718185636288,1.1000231000231
807015,807,21/09/2021,1,16,40,3236,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EB,16,2menu,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,0.8658,0.9524,NA,-0.09,NA,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,17,38,2342,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AJ,17,2menu,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,NA,NA,competitor,target,NA,0.9524,1.0476,NA,-0.1,NA,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,18,16,1889,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IB,18,2menu,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,1.0476,0.9524,NA,0.1,NA,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,19,6,2073,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BAC,1,similarity,124.2236024844716,130.43478260869554,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,20,41,2889,competitor,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,20,41,4881,decoy,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,21,20,3045,competitor,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,21,20,19236,decoy,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,22,27,4047,decoy,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AFH,4,similarity,230.00000000000009,241.5000000000007,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
807015,807,21/09/2021,1,23,33,3904,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EBD,5,similarity,222.28446425829887,256.73855621833593,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
807015,807,21/09/2021,1,24,24,2873,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BEG,6,similarity,124.2236024844716,130.43478260869554,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,target,decoy,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
807015,807,21/09/2021,1,25,3,3633,competitor,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807015,807,21/09/2021,1,25,3,6040,decoy,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807015,807,21/09/2021,1,26,30,3181,target,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EFH,8,similarity,222.28446425829887,256.73855621833593,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807015,807,21/09/2021,1,26,30,5949,decoy,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,EFH,8,similarity,222.28446425829887,256.73855621833593,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
807015,807,21/09/2021,1,27,29,4124,target,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AJL,9,similarity,230.00000000000009,241.5000000000007,132.0620635615056,126.05924249052865,119.94833210776936,114.49613519377988,target,decoy,competitor,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,28,18,3809,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,JAC,10,similarity,132.0620635615056,126.05924249052865,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,29,35,3000,competitor,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BIK,11,similarity,124.2236024844716,130.43478260869554,237.98334344468265,227.16591874265225,262.0175777044897,250.10768780883117,competitor,decoy,target,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
807015,807,21/09/2021,1,30,8,2393,target,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBD,12,similarity,237.98334344468265,227.16591874265225,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,30,8,7849,decoy,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,IBD,12,similarity,237.98334344468265,227.16591874265225,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
807015,807,21/09/2021,1,31,31,3202,decoy,1,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,ABC,1,compromise,209.99999999999991,220.5,136.0544217687074,142.8571428571428,324.13500000000005,340.341750000001,decoy,target,competitor,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,32,26,3294,decoy,2,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,32,26,19798,target,2,2,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
807015,807,21/09/2021,1,33,10,2110,decoy,3,1,NA,10,100,24,Etudiants,sup2,Non,etudiant,f,25,0_1000,0,AFC,3,compromise,209.99999999999991,220.5,128.49160158353055,148.40779982897715,324.13500000000005,340.341750000001,target,decoy,competitor,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
