"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"399","m[186]",0.9699375515,0.9615235,0.105328002602658,0.1030859193,0.8118763,1.1466495,1.00032754052562,1783.8774210516,1578.67280593011
"400","m[187]",0.918800175,0.9167505,0.0647202595754152,0.0658467138000001,0.8178754,1.0295105,1.00225732293692,1960.47845763611,2005.7043383733
"401","m[188]",0.952293911,0.9407755,0.141215564424999,0.1358624988,0.7408403,1.197481,1.00090767321531,2050.90486539148,1687.68889569958
"402","m[189]",0.9620551855,0.9483495,0.146131071567685,0.1426958022,0.7445444,1.212035,1.00022361729395,1890.77634116299,2000.08812338035
"403","m[190]",0.7000149395,0.6900475,0.12428470839558,0.1232314881,0.51168375,0.91639225,0.999675542233933,1989.50298436922,1883.76504671098
"404","m[191]",1.093240617,1.08822,0.129953345707614,0.126139608,0.88322775,1.3211205,0.999526020709962,1910.15139501189,1618.60133621482
"405","m[192]",0.9869764135,0.981522,0.0884630414778979,0.0882636257999999,0.8455537,1.1403645,0.999614271360422,1866.67742614272,1913.5014366505
"406","m[193]",0.827875621,0.814317,0.137324198496211,0.136688307,0.6286475,1.072641,1.00033581826643,2152.60656357902,1881.43663541627
"407","m[194]",0.909290527,0.8942585,0.183494660252929,0.1776295647,0.6436287,1.2445,0.999890450262376,1920.23170481007,1957.2336163396
"408","m[195]",0.9921306785,0.9802545,0.158618308579591,0.1529072097,0.75162225,1.2700785,0.999885465357274,1958.83730513078,2004.13877981891
"409","m[196]",0.7374195625,0.7255045,0.149163016010188,0.1399151859,0.5105605,0.99823355,0.999923391293611,1998.0193577423,1753.75362501087
"410","m[197]",0.9825108305,0.971271,0.124686394697132,0.1241440284,0.7913045,1.202653,1.00069465550202,1990.1578770549,1929.53753839773
"411","m[198]",0.864016104,0.8484395,0.168574018024002,0.1673017731,0.61762175,1.1711825,0.999745050687662,1801.09997740715,1863.24922584313
"412","lam[1]",0.36955109665,0.3355015,0.169215498967757,0.1436683878,0.16416485,0.6830551,1.00000940117833,1810.24590645276,1832.30168020355
"413","lam[2]",0.2167981692,0.16932,0.175853453563794,0.11615592786,0.051536885,0.52478355,1.00024812246829,1883.98502758876,1707.58928558416
"414","lam[3]",0.29438064435,0.232663,0.218621679651812,0.1470694722,0.07742856,0.73509915,0.999824924539059,2025.97360068818,1877.22562647868
"415","lam[4]",0.62032522695,0.5296525,0.372290665922275,0.278417454,0.22290735,1.3534995,0.999966249419012,2043.91951224006,1559.76536711146
"416","lam[5]",0.4867420345,0.4309445,0.266601941636249,0.21482874,0.17714325,0.9780243,1.00021761963351,2071.4632286782,1922.7754964608
"417","lam[6]",0.6582884465,0.5928865,0.325756580295449,0.2720007612,0.2734052,1.2618885,0.999899504961578,1884.22166432311,1743.59083142711
"418","lam[7]",0.39688559125,0.344713,0.224531988068845,0.1792255836,0.1399217,0.82636965,1.00144520855706,1539.75176995712,1870.91785737201
"419","lam[8]",0.3068950072,0.2379585,0.230396643676693,0.1571600478,0.078031825,0.74487875,0.99951062289617,1956.71940122745,1962.49249375557
"420","lam[9]",0.3408831345,0.2583285,0.287898060742047,0.1780276428,0.07665371,0.83419635,1.00137794469739,1872.43918287749,1777.90168746995
"421","lam[10]",0.23215833485,0.204373,0.132483250250798,0.1009517166,0.08586096,0.4771921,0.999821957590735,1608.83896113114,1543.92876164552
"422","lam[11]",0.26733227035,0.2447885,0.1169332217082,0.0990043215,0.12334005,0.48573525,0.999689810241281,2018.77040375199,1887.03048272676
"423","lam[12]",0.24378186075,0.1873515,0.226636437969342,0.1267815738,0.056508265,0.5878008,1.00152327445113,1596.64039301906,1916.0056303988
"424","lam[13]",0.2706273822,0.2297625,0.168081209012033,0.1376090016,0.08057795,0.5960443,1.00050984305086,1986.15671375735,2043.05742763917
"425","lam[14]",0.23295200035,0.167339,0.22016421967559,0.11078113221,0.05223454,0.5967103,1.00019534464886,1941.00563396947,1881.38126348884
"426","lam[15]",0.3522878596,0.2921745,0.229269673611751,0.1599102708,0.11534165,0.78149615,0.999772338965097,1911.36290941721,1890.9935019116
"427","lam[16]",0.3929459416,0.3287715,0.262405021472381,0.1868342868,0.12160865,0.89076535,1.00032089488312,1897.33589207676,1683.72077809373
"428","lam[17]",0.652058356,0.6046305,0.277317551956555,0.238542927,0.30219975,1.1552135,1.00103743500778,1890.49039699315,1958.68680818892
"429","lam[18]",0.2699376273,0.21205,0.214583149460028,0.1410219468,0.06522431,0.69454195,1.00083225864032,2020.86455572955,1859.40312758083
"430","lam[19]",0.47611684805,0.4129815,0.271536438332611,0.2140740966,0.1867927,0.9801355,0.999555682794044,2079.2643542015,1490.71148562299
"431","lam[20]",0.27370839,0.2260965,0.189750199461882,0.1411605699,0.07564289,0.627291,1.00043413083693,1850.4366010646,2046.61499959446
"432","lam[21]",0.27450622945,0.204853,0.246188839058467,0.1411160919,0.057889965,0.71144245,1.00088865235294,1911.00349655772,1738.1908186706
"433","lam[22]",0.517221412,0.436351,0.313654319789066,0.2490931086,0.16378265,1.1218315,1.00092461452915,2134.8608739282,1982.31162730366
"434","lam[23]",1.3658441345,1.342685,0.256591704893265,0.257764836,0.98226935,1.81778,0.99950593098383,1916.16179163507,1920.33979309389
"435","lam[24]",0.208724952,0.175834,0.140734567783263,0.104271258,0.061132845,0.48269595,0.999910833389235,2018.70591869131,2114.75990105049
"436","lam[25]",0.50390887555,0.424448,0.321498347997035,0.2468462283,0.15609075,1.134768,0.999813701637622,1999.46519969328,1894.24613328899
"437","lam[26]",0.37593898935,0.3183825,0.2349028514855,0.1769179167,0.12387675,0.82910155,1.00023103639884,1880.5253618249,2001.56452569813
"438","lam[27]",0.4859301827,0.4194505,0.273082576691177,0.2163432159,0.1794645,1.012009,1.00060919167567,1852.61553076285,1710.45970871058
"439","lam[28]",0.4508726485,0.417927,0.170567136411147,0.1451495052,0.2364842,0.77273205,0.999762416850513,1987.35847356077,1489.31607689458
"440","lam[29]",0.2944861189,0.213962,0.27703166548988,0.149275581,0.058289615,0.77932235,0.999522533158811,1972.18459732565,1959.34572309196
"441","lam[30]",0.43972034945,0.3914005,0.218235609487039,0.1845851826,0.18516675,0.85308885,1.00037703264404,2019.88784383471,1909.72078219165
"442","lam[31]",0.4466891836,0.3451875,0.368864040003962,0.2188940292,0.117387,1.107129,1.0012132123125,2159.97956861362,1773.70623373105
"443","lam[32]",0.8158349085,0.81019,0.102091134243232,0.0993356826,0.6605947,0.99308445,0.999883771855139,1946.22814924723,1904.37425188862
"444","lam[33]",0.34244467015,0.2764335,0.245643782754441,0.1728985881,0.098550335,0.8201239,1.00199142769452,2081.12715287586,1976.17960461345
"445","lam[34]",0.54388846155,0.4397405,0.384999091021474,0.2644039188,0.1681387,1.273561,0.9995845280943,1869.6829741691,1884.92419140963
"446","lam[35]",0.33545512255,0.262258,0.257589891985797,0.1713841122,0.08491328,0.81215685,1.00109632262105,2232.88278678325,1891.28522552376
"447","lam[36]",0.27570083595,0.1935125,0.263007676196801,0.14911827714,0.054128355,0.737985449999999,1.00037542868501,1874.95846156814,1766.75444039334
"448","lam[37]",0.817977128,0.768651,0.291147076767859,0.2604742875,0.434717,1.3324795,1.00169563932452,2275.92090528957,2092.42118306725
"449","lam[38]",0.3692386908,0.303437,0.270568742766912,0.1791447819,0.108763,0.8377454,0.999592252326236,2118.08284857462,2002.87030852694
"450","lam[39]",0.53990406205,0.4699985,0.311510977084437,0.2458929165,0.19135965,1.123424,0.99981331687726,1920.3375923584,1962.8137738422
"451","lam[40]",0.51030991095,0.4727845,0.217639847219761,0.194361447,0.2303181,0.9267409,0.999578722244013,1892.59186223697,1921.86099939317
"452","lam[41]",0.4508796838,0.3594375,0.3357707219892,0.2307674313,0.1185761,1.08157,0.999530222483853,1874.6257020327,1997.13089418374
"453","lam[42]",0.5685961305,0.504241,0.285412934034745,0.2385555291,0.2325137,1.1111805,0.999538316009783,2002.63987363685,2004.19512701449
"454","lam[43]",0.4364205486,0.3771335,0.255592893687044,0.1868157543,0.16392245,0.91670855,0.999765765511216,1686.45057562753,1981.25009459501
"455","lam[44]",0.44257190285,0.3645055,0.301659797517001,0.2175107634,0.1337587,1.018352,0.999750709254389,2155.36827619216,1893.00667623692
"456","lam[45]",0.3545144442,0.274454,0.282938145348651,0.1851107643,0.08343129,0.85556525,1.00093386797745,1999.21441135417,1923.41556815917
"457","lam[46]",0.28260690385,0.216065,0.243732865417965,0.1433689026,0.068684325,0.71756365,0.999989021026607,1891.98175941295,1919.35298469675
"458","lam[47]",0.3678981376,0.293293,0.265401591710172,0.1800387897,0.10356425,0.87609965,1.00020762716015,2045.39576223954,1681.05849564345
"459","lam[48]",0.483642918,0.455666,0.182700965787708,0.1645263459,0.2512685,0.82296925,0.999856033864518,2023.01158925227,1959.92797555622
"460","lam[49]",0.41830898615,0.3202475,0.359238405902487,0.2243700123,0.099415305,1.1249325,1.00053557084432,2033.35201983006,1763.64674418849
"461","lam[50]",0.33481533585,0.2595755,0.25856681005959,0.1714641726,0.080231025,0.8409689,1.0007199887839,2002.49308159215,1865.45661962418
"462","lam[51]",0.44171429725,0.3684055,0.291958186608186,0.2033393313,0.1400242,0.9746847,0.999571470191597,1782.23856931817,1819.63424324174
"463","lam[52]",0.36878462795,0.330283,0.188619772776134,0.159579651,0.1438403,0.73945,1.00123849687119,1934.99813119222,1760.5839830352
"464","lam[53]",0.52447709765,0.47269,0.259284042958016,0.2140118274,0.2204331,1.00652,1.00098267816912,1852.94529891397,1843.34512720007
"465","lam[54]",0.54763103695,0.465884,0.342864652738256,0.239558508,0.18660535,1.1790665,0.999676248890219,1847.58191801814,1905.70541979358
"466","lam[55]",0.7861879155,0.752767,0.211543983717963,0.2023370937,0.49126615,1.172737,1.00120745070839,1900.98921984666,1995.81109837074
"467","lam[56]",0.2999668288,0.2282875,0.25114566469445,0.1606878945,0.072070985,0.772699,0.999788211128854,1745.23301010596,2139.24622657598
"468","lam[57]",0.4504752759,0.3713965,0.301595354758781,0.2243225691,0.1313447,1.005873,0.999629896545249,2020.54962782835,1959.88259370284
"469","lam[58]",0.4233977956,0.31281,0.381287075845137,0.2217554472,0.09199779,1.11672,1.00247403294885,1641.42233540939,1702.62863828989
"470","lam[59]",0.19531757215,0.1520365,0.158074905060201,0.09877866978,0.04924028,0.4949442,1.00537753149304,1953.50079752527,1880.44697612471
"471","lam[60]",0.32257339125,0.2849875,0.165019144325789,0.1234375695,0.1326215,0.63848135,1.00085650097571,1744.07477177384,1873.93926017587
"472","lam[61]",0.5050434505,0.4952995,0.100727365712239,0.0960176238,0.35951785,0.68929175,0.999700298228535,1747.27691848004,1786.22749994212
"473","lam[62]",0.65610934,0.62171,0.215827673692261,0.1971472524,0.3740163,1.0633255,0.99966110532604,2145.81940707586,1606.0898492779
"474","lam[63]",0.15548965735,0.1131215,0.146152545144959,0.07780247433,0.03193307,0.4216253,1.00120862315739,1837.39827501019,1730.2840793622
"475","lam[64]",0.479201612,0.4013105,0.334381511958351,0.2330884416,0.13997745,1.075302,0.999535155740818,1583.8076345025,1971.33495619657
"476","lam[65]",0.3773364253,0.315102,0.259430103987075,0.1948143813,0.11101425,0.89128595,0.99957548944075,2142.9262607719,2003.88489292958
"477","lam[66]",0.222008007175,0.158685,0.210473433033383,0.11233074573,0.04642373,0.60115825,0.99969578252206,2045.31327025253,1839.71714696666
"478","lam[67]",0.2134885965,0.16329,0.182085053130235,0.11746017108,0.04676364,0.53215765,0.99960797861708,1924.10494375006,1842.24300890531
"479","lam[68]",0.2580046204,0.241549,0.0985471481361566,0.0873629463,0.13043515,0.43406345,0.999565402272647,2021.22804671386,1884.85168018523
"480","lam[69]",0.2496905871,0.2005515,0.192333459470271,0.1203100248,0.07100106,0.58416645,1.00028371944263,1957.0250144536,1774.41526142266
"481","lam[70]",0.51130347605,0.433979,0.310470993122971,0.2293270854,0.1744553,1.088301,1.00099680687686,2117.1393606417,1909.39185681775
"482","lam[71]",0.8495197475,0.8064505,0.298119766102174,0.2681259861,0.46952355,1.395547,1.00041796515605,1914.15727686928,1960.09627923164
"483","lam[72]",0.4420999211,0.3632225,0.312613575781928,0.2071763001,0.12985665,1.01283,1.00365688815612,2140.70218093165,1940.61422354472
"484","lam[73]",0.3976683962,0.367956,0.165238243004753,0.14759283,0.1933443,0.70363755,1.00028535810424,1942.2554189056,1879.78214219527
"485","lam[74]",0.806979765,0.7661145,0.256464956564895,0.2334398178,0.46121925,1.2710255,1.00036601228487,1894.33500457695,1921.17599996482
"486","lam[75]",0.7571780945,0.7046115,0.285125887895299,0.2594335023,0.37959725,1.3163605,0.99972174320472,2252.82074102373,2003.88489292958
"487","lam[76]",0.356734088,0.33604,0.128413192482872,0.1133907306,0.18761615,0.60295485,0.99996983781484,1967.50500866989,1951.22211759086
"488","lam[77]",0.11572591332,0.08588715,0.108005200856938,0.06562528749,0.0220599,0.30714165,1.00051417719582,1944.76274238683,1882.84143943535
"489","lam[78]",1.0182625245,0.9848335,0.238420055601115,0.2250846255,0.68479445,1.455324,0.99981548348589,2108.27476223073,1925.50641196862
"490","lam[79]",0.420284079,0.3972865,0.153994058109108,0.1372502124,0.22081395,0.7165668,1.00000321086783,1637.17071950594,1865.62682371062
"491","lam[80]",1.275267866,1.26025,0.230768136170943,0.223435233,0.92881175,1.6695875,0.999760129639074,2230.85517208642,1883.76504671098
"492","lam[81]",0.27348572195,0.218188,0.22335645657652,0.1450434993,0.070447765,0.63760805,0.999732373818813,2011.43728655438,1974.65224801059
"493","lam[82]",0.7405254205,0.7102995,0.224148101002246,0.2136567447,0.44218965,1.1380605,1.00014715052932,1862.5693156268,1967.67397676974
"494","lam[83]",0.28532747335,0.2417745,0.187545997150192,0.1381449615,0.08681433,0.63246675,1.00038911423748,2239.05351516146,2008.36464139724
"495","lam[84]",0.471782038,0.445256,0.151960517315956,0.1329388116,0.27381565,0.75969515,1.00035635783934,1922.15518283811,2090.16542199012
"496","lam[85]",0.41461768305,0.319015,0.329502818684546,0.202782615,0.10854565,1.00366,0.999758662408552,1816.26453914691,1596.10260633246
"497","lam[86]",0.48433644865,0.3961395,0.322439872056634,0.237423564,0.14648485,1.092418,0.999745414979768,1944.5180538948,2004.13877981891
"498","lam[87]",0.32710561345,0.2867925,0.172876227842955,0.1419322632,0.1278242,0.649144,0.999522769628367,1925.28094298114,2045.99109753231
"499","lam[88]",0.3417673384,0.290259,0.215337431235312,0.1618969548,0.10761415,0.7448831,0.9998558202806,1879.44421701582,1887.25540273731
"500","lam[89]",0.9645850935,0.943624,0.201268927917074,0.1916527368,0.67731865,1.3343495,1.00010407136532,2064.46620506554,2011.88611842246
"501","lam[90]",0.8537453375,0.809253,0.28128777431575,0.2573548971,0.4799726,1.4093395,1.00013872914013,1993.31535380451,1962.73343888589
"502","lam[91]",0.448702833,0.4292635,0.131563686807699,0.1263953565,0.2716156,0.68569855,0.999514055592319,1999.20165659498,1838.96224627453
"503","lam[92]",0.39753116645,0.336688,0.244893376972867,0.1774864938,0.13613355,0.8666156,1.00002022521757,1961.32411307381,1961.52960842579
"504","lam[93]",0.3639391018,0.306142,0.239511647877895,0.1690037979,0.12071755,0.78551095,0.999901056281534,2003.06280537755,1811.25209230105
"505","lam[94]",0.316414377,0.297611,0.110938066414494,0.1020191886,0.1644396,0.5199668,1.00018861144221,1849.09593735605,1615.90471380373
"506","lam[95]",0.2829506083,0.260164,0.122496823248624,0.1025721984,0.13572425,0.501929,1.00210309122471,1945.39765240687,2003.46196224318
"507","lam[96]",0.3936258471,0.3210745,0.286678175162491,0.1937988003,0.111129,0.92642345,1.00004129109592,2012.64352098966,1961.52960842579
"508","lam[97]",0.38155249845,0.2915885,0.339434407268405,0.1912991367,0.09151999,0.9699299,0.999596915067203,2200.96684294932,1825.57198895659
"509","lam[98]",0.7085995955,0.654937,0.28998445720516,0.2440292883,0.3466472,1.256686,1.00304069890611,1930.62965607971,2005.71302517131
"510","lam[99]",0.2735994972,0.232553,0.170246945121235,0.1275473367,0.091722135,0.5908279,0.999516275777469,2080.98700893727,1962.8137738422
"511","lam[100]",0.3882844058,0.3300995,0.230370711883744,0.1836363186,0.1295824,0.84552235,1.00101124194519,1933.55195561955,1915.85429145968
"512","lam[101]",0.488190505,0.4708265,0.131420145870119,0.1258986855,0.30581645,0.7260273,1.00164030535134,1868.4632966713,1734.64773616204
"513","lam[102]",0.30631870745,0.2311675,0.272211739833888,0.1705842495,0.061837025,0.7963697,1.00033934869903,1994.60567069234,1960.66757018912
"514","lam[103]",0.2362338721,0.1956675,0.16099810050665,0.1162914375,0.072150895,0.54210995,0.999728429928631,2118.67390395723,1790.40710173859
"515","lam[104]",0.33058132205,0.305189,0.144373650053138,0.1294287561,0.1513772,0.60236285,0.999791235614617,2014.67044858632,1890.93670091518
"516","lam[105]",0.25034656615,0.204137,0.181535331364154,0.1285147332,0.069632755,0.60251795,1.00090264633991,2065.96518793464,2040.22454997535
"517","lam[106]",0.2797323264,0.215629,0.243965198183893,0.1451420922,0.060808175,0.69847065,0.999987461315071,1960.49626963348,1713.92450801025
"518","lam[107]",0.446884787,0.4311445,0.128251204944724,0.1215472545,0.2741458,0.6702914,1.00055099395012,1855.90980044212,1720.50871201906
"519","lam[108]",0.3427314191,0.304564,0.170500692206576,0.1434430326,0.1401468,0.67611105,1.00020777196683,2128.07432535542,1750.95448853492
"520","lam[109]",0.19786461105,0.168815,0.121672719541797,0.093655842,0.06527433,0.43400125,0.999684099916541,2203.01331484501,1860.20921252907
"521","lam[110]",0.36775962385,0.3330995,0.177652125829366,0.1452814566,0.15383325,0.70675975,1.00000550697809,2067.50598308862,2046.61499959446
"522","lam[111]",0.22837546405,0.168178,0.206245581459527,0.12423061224,0.047015805,0.60718715,0.9998317394192,2036.61372678653,2047.32872199687
"523","lam[112]",0.3177723388,0.2755875,0.181448684587028,0.1411472265,0.1144012,0.67603265,1.00241601770972,2011.00491848889,1959.92797555622
"524","lam[113]",0.6165611055,0.594904,0.163665396263124,0.1555514268,0.39263335,0.9115929,1.0006618306148,1762.61590271232,1961.52960842579
"525","lam[114]",0.29385621275,0.231684,0.233550921382215,0.1464616062,0.074245335,0.7173835,0.999723554436242,2172.34365109947,2046.61499959446
"526","lam[115]",0.68771259,0.625974,0.317313832284849,0.2739451911,0.2955905,1.3021695,1.00146659147755,1970.27847804441,1625.89038657871
"527","lam[116]",0.4667539139,0.382733,0.319887179051229,0.2359683921,0.137567,1.0749185,1.00002300294565,1879.24022834646,1781.11958452066
"528","lam[117]",0.4223489606,0.3611485,0.25496598514219,0.1967595525,0.14310655,0.9077756,1.00188116418863,1748.67406924626,1807.40617057009
"529","lam[118]",0.5226770565,0.466933,0.248708967110896,0.1954229886,0.2323792,0.99806765,1.00267024096294,1943.98870217945,1955.19835612501
"530","lam[119]",0.53240939225,0.430219,0.385684839457743,0.2489670876,0.1593428,1.2283165,1.00151524564695,1743.05612429419,1826.60353191477
"531","lam[120]",0.170071148,0.1336345,0.12880609394475,0.09067218363,0.042858045,0.42676325,0.999750341838631,2012.27792282641,1880.23452783737
"532","lam[121]",0.2301387099,0.166686,0.208588658534837,0.12140010645,0.045747995,0.63670825,1.00262486717293,2205.3957205908,1999.66724495987
"533","lam[122]",0.2544349797,0.218229,0.156262439417788,0.1205390865,0.088339135,0.5532152,1.0023044622851,1951.99524349183,1842.6926191781
"534","lam[123]",0.37541351535,0.291475,0.286881587297277,0.191374008,0.091587495,0.9334844,0.99980094808086,2071.28413558665,1746.63604416742
"535","lam[124]",0.3257531975,0.2459455,0.270616155673987,0.174931974,0.07444196,0.8526914,0.999971102631563,1905.16108897101,1886.25113352269
"536","lam[125]",0.37842785005,0.35437,0.140005681998026,0.1254005319,0.18946955,0.63294085,0.999721480508751,2026.3934224998,1962.73343888589
"537","lam[126]",0.39100580315,0.3520025,0.18198066345152,0.1529850462,0.17677855,0.73789435,1.00139609839155,2021.97519827906,1845.77493575977
"538","lam[127]",0.384427683,0.3450105,0.187839403669033,0.1573298055,0.16433805,0.73730185,1.00143865444231,2199.05793583259,1997.40128915397
"539","lam[128]",0.37761060575,0.3279525,0.215088890778619,0.1595255361,0.14162255,0.7716862,0.999547612607309,1987.13320940526,1921.0212050764
"540","lam[129]",0.3085605261,0.254052,0.208120994805642,0.1560688542,0.08762534,0.7006752,0.9995189461146,2067.11982668928,1945.24569097913
"541","lam[130]",0.33764526405,0.2724305,0.245603411994758,0.1702662318,0.090497215,0.7992983,1.0003070383613,2034.90892770367,2015.52309740742
"542","lam[131]",0.47492701515,0.4235335,0.231084979373036,0.1966053621,0.19993815,0.9251717,0.99982195150172,2001.70216046543,1939.06167629913
"543","lam[132]",0.4664962115,0.428896,0.187643510706333,0.1592601507,0.223479,0.82211385,1.00063044327015,1877.65659980609,1883.76504671098
"544","lam[133]",0.2470758617,0.187351,0.205687148367499,0.1282182132,0.05717623,0.6174786,1.00027949656449,1847.86016197479,1556.62604480087
"545","lam[134]",0.6477795485,0.635224,0.140452510964168,0.1354666446,0.4500801,0.90441215,1.00094136507849,1901.64715653543,1818.6077348136
"546","lam[135]",0.42407219785,0.350328,0.279379881630761,0.2028945513,0.12757635,0.9725777,0.999847041984222,2165.03719926353,1807.35886089186
"547","lam[136]",0.4981514559,0.395091,0.378949485141119,0.2441938569,0.13054185,1.1913415,0.999501660446237,1951.07936670344,1973.85695976778
"548","lam[137]",0.35880914985,0.270085,0.292416619204549,0.1946609322,0.07852329,0.92176595,1.00093035373129,2037.19424828269,2003.88489292958
"549","lam[138]",0.4897576843,0.417754,0.309953106949652,0.2293515483,0.1575314,1.0939635,0.999987565458442,1937.34588889307,1923.00973828555
"550","lam[139]",0.419409745,0.398522,0.141514341984318,0.1334807019,0.225691,0.6837767,1.00081028199184,2039.47569833206,1913.91559070703
"551","lam[140]",0.3092368874,0.2551145,0.201427038135869,0.1448025768,0.10238145,0.7012847,1.00023478125165,2108.55621384883,2042.77227929042
"552","lam[141]",0.6763228425,0.6212415,0.300800597476165,0.264266037,0.29878795,1.2607195,0.999551853133642,1909.09428057323,1963.0110887485
"553","lam[142]",0.23653048115,0.1777455,0.201526360955101,0.12292251426,0.053226455,0.6234239,0.999746984594802,1761.16143156405,2039.9580668151
"554","lam[143]",0.357650977,0.3351945,0.136556478406456,0.1199764398,0.1799946,0.6215068,1.00049203295578,1813.62301737867,1753.26197618978
"555","lam[144]",0.596129151,0.581851,0.152094338675707,0.1434074502,0.3795278,0.8688955,1.00006743623338,1860.16188680706,1984.98419587962
"556","lam[145]",0.37183176136,0.28373,0.315515371028162,0.186829839,0.08763378,0.96179105,1.00013214690861,2081.14794721564,1849.53127349908
"557","lam[146]",0.32061401775,0.237387,0.298462980811351,0.1697932824,0.067626105,0.879701,1.0002346923806,2080.72817096117,2004.22343020712
"558","lam[147]",0.3187820221,0.298623,0.112136814553862,0.1012919733,0.170868,0.5320155,1.00012502039035,2083.83054151146,2009.06399275297
"559","lam[148]",0.3548261789,0.271083,0.297429793082734,0.1846934124,0.086931195,0.8788931,1.00003110396164,1966.21867656492,1978.777768201
"560","lam[149]",0.36028631775,0.262639,0.319184015915287,0.1918165641,0.07315271,0.955608,0.999669194638565,2010.71190551306,2047.06098959464
"561","lam[150]",0.40535831515,0.3525325,0.225133486341309,0.1812582282,0.1495078,0.83324055,0.999785293984535,1692.06320775157,1690.97175854545
"562","lam[151]",0.17799629255,0.1389085,0.143425349076212,0.0885349416,0.046398535,0.45213865,0.999545141783643,2082.42042780129,1922.7754964608
"563","lam[152]",0.67244743175,0.5837325,0.375376381367762,0.3062191692,0.25647435,1.390096,0.999515126824001,1995.97865494112,1890.9935019116
"564","lam[153]",0.34250639245,0.30349,0.167851410367023,0.1345726368,0.14828605,0.65471215,0.999830684373333,1861.56946011009,1863.42872419445
"565","lam[154]",0.30524114615,0.230406,0.27174497377825,0.1505343084,0.067273925,0.786422,0.99953177970547,1836.26995229297,1573.22857175732
"566","lam[155]",0.518550191,0.494035,0.177988735335745,0.166584936,0.280378,0.84549825,1.00017728712418,1963.68294448319,1905.70541979358
"567","lam[156]",0.28788167805,0.222066,0.238495071321248,0.1561007301,0.067441375,0.7184952,1.00031785413163,1945.4327872525,1905.55888943252
"568","lam[157]",0.35639450875,0.3115665,0.196916031812814,0.1540577073,0.13339665,0.7437807,1.00069269601126,1803.64179675138,1995.68386578564
"569","lam[158]",0.44097229955,0.3576005,0.302650173354141,0.214139331,0.13971265,0.9942446,1.00034167687067,1911.10453295576,1706.26497060758
"570","lam[159]",0.428017641,0.3646935,0.263285813370547,0.2007929658,0.14768465,0.89949375,1.00063391260743,1878.53320902722,1841.9561240059
"571","lam[160]",0.160296105425,0.1191085,0.152055060975149,0.08375748549,0.033893385,0.40349385,1.0007863748744,1507.28761490672,1658.12101493746
"572","lam[161]",0.34301836505,0.2590915,0.275918268914738,0.1723774542,0.08901548,0.86436985,0.999790254448973,1931.99748647889,1960.80838298342
"573","lam[162]",0.2534672595,0.2165215,0.151482460629082,0.1230943476,0.081845675,0.54504935,1.00002586743786,2090.53838622721,2039.9580668151
"574","lam[163]",0.1771674042,0.1580665,0.0869357498993426,0.0721233009,0.07306947,0.34301955,0.99956102613155,2055.71970824448,1838.06081863417
"575","lam[164]",0.3554446743,0.2846405,0.252582726927237,0.1712136132,0.1019342,0.8497904,1.00042292879408,2071.49986248853,2004.13877981891
"576","lam[165]",0.32978175935,0.2731,0.219370225922684,0.1497448239,0.10224585,0.7623837,1.00249514829778,1744.86241217497,1608.56954549942
"577","lam[166]",0.2576372524,0.2239425,0.148808778021473,0.1143188382,0.09447433,0.5343537,1.00037308709072,1895.10040985786,1738.8436892072
"578","lam[167]",0.202402223,0.1671785,0.140152505533545,0.0962140683,0.06097139,0.46075225,1.00042888151538,1813.43193966015,1919.35298469675
"579","lam[168]",0.3572037845,0.3324455,0.139866968715472,0.1220350299,0.17948135,0.62080425,1.00010415685991,1679.50420751923,1853.39000547693
"580","lam[169]",0.4695421705,0.420694,0.236626777361822,0.1933555029,0.20851995,0.92208145,1.00031078899358,1679.47170115289,1530.53628858592
"581","lam[170]",0.4551716096,0.3487715,0.384670869614508,0.2470523097,0.10563955,1.1469765,1.00092212276009,1943.05152658466,1921.53394354932
"582","lam[171]",0.227892672965,0.163639,0.199207808733381,0.12381615141,0.04652491,0.6108686,0.999801822993711,2002.92665539648,1952.52150349494
"583","lam[172]",0.6030176175,0.5688745,0.210830941444002,0.1876504581,0.3275812,0.9983282,1.00179245997443,1833.27355080307,1603.68994854521
"584","lam[173]",0.25555269905,0.201372,0.209316811287631,0.1364859321,0.05478672,0.66054195,1.0004782307267,2078.74107870611,1969.53585321028
"585","lam[174]",0.18421946669,0.123758,0.197651904583448,0.10265937528,0.030810045,0.51854985,0.999570565417254,1917.82743174188,1656.97743995976
"586","lam[175]",0.4809946708,0.435288,0.229565639775668,0.2038893759,0.20192785,0.90540325,1.00017553913825,2057.9908156033,2046.61499959446
"587","lam[176]",0.4823354445,0.4583825,0.170387390004364,0.1569080058,0.25335495,0.79743005,1.00018295081466,1947.00452004852,1951.99180737078
"588","lam[177]",0.38025389745,0.2810935,0.332897411465183,0.1949952585,0.08410456,0.97608805,0.999622326367796,1785.19600254861,1800.7243552464
"589","lam[178]",0.3034566345,0.286171,0.103002827866128,0.0920939229,0.1655635,0.4921078,1.00003936543929,1830.81247489095,1754.94061022206
"590","lam[179]",0.2779679319,0.2131815,0.225684137881345,0.1378454763,0.076220785,0.69381835,0.999888003316072,1928.95925458995,1908.46615138357
"591","lam[180]",0.4157955218,0.348948,0.282136942594853,0.1916230848,0.13383235,0.93677175,1.00267676771329,1716.64544221831,1724.71893016202
